,flag,tokenized_without_stopwords
3075,0,"['mum', 'hope', 'great', 'day', 'hoping', 'text', 'meets', 'well', 'full', 'life', 'great', 'day', 'abiola']"
3076,0,"['sense', 'foot', 'penis']"
3077,0,"['okay', 'thought', 'expert']"
3078,0,"['deep', 'sigh', 'miss', 'really', 'surprised', ""n't"", 'gone', 'net', 'cafe', 'yet', 'get', ""n't"", 'miss']"
3079,0,"['s.s', 'thinl', 'role', 'like', 'sachin.just', 'standing', 'others', 'hit']"
3080,0,"['great', 'trip', 'india', 'bring', 'light', 'everyone', 'project', 'everyone', 'lucky', 'see', 'smile', 'bye', 'abiola']"
3081,0,"['importantly', 'discuss', 'u']"
3082,0,"['k', 'k', 'training', 'process']"
3083,0,"['ok', 'lor', 'ned', 'go', 'toa', 'payoh', 'return', 'smth', 'u', 'wan', 'send', 'wat']"
3084,0,"['da', 'car', 'park']"
3085,0,"['wish', 'holding', 'tightly', 'making', 'see', 'important', 'much', 'mean', 'much', 'need', 'life']"
3086,0,"['asked', ""'s"", 'anthony', 'dad', 'bf']"
3087,0,"[""'wnevr"", 'wana', 'fal', 'luv', 'vth', 'books', 'bed', 'fals', 'luv', 'vth', 'yen', 'madodu', 'nav', 'pretsorginta', 'nammanna', 'pretsovru', 'important', 'alwa', '....', 'gud', 'eveb-']"
3088,0,"['today-sunday', 'sunday', 'holiday', 'work']"
3089,0,"['going', 'take', 'bath', 'ill', 'place', 'key', 'window']"
3090,1,"['lord', 'rings', 'return', 'king', 'store', 'reply', 'lotr', 'june', 'chance', 'win', 'lotr', 'soundtrack', 'cds', 'stdtxtrate', 'reply', 'stop', 'end', 'txts']"
3091,0,"['dear', 'take', 'care', 'reaching', 'home.love', 'u', 'lot']"
3092,0,['staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323']
3093,0,"['emigrated', 'something', 'ok', 'maybe', '5.30', 'bit', 'hopeful']"
3094,0,"['olol', 'printed', 'forum', 'post', 'guy', 'exact', 'prob', 'fixed', 'gpu', 'replacement', 'hopefully', 'dont', 'ignore']"
3095,0,"['walked', 'moms', 'right', 'stagwood', 'pass', 'right', 'winterstone', 'left', 'victors', 'hill', 'address', 'lt', 'gt']"
3096,0,"['yo', 'jp', 'hungry', 'like', 'mofo']"
3097,0,"['creepy', 'crazy']"
3098,0,"['ok', 'din', 'get', 'ur', 'msg']"
3099,0,"['tessy', 'pls', 'favor', 'pls', 'convey', 'birthday', 'wishes', 'nimya', 'pls', 'dnt', 'forget', 'today', 'birthday', 'shijas']"
3100,0,"['pathaya', 'enketa', 'maraikara', 'pa']"
3101,0,"['even', 'friend', 'priest', 'call']"
3102,0,"['u', 'lousy', 'run', 'already', 'come', 'back', 'half', 'dead', 'hee']"
3103,0,"[""'s"", 'said', ""'s"", 'bad', 'dat', 'e', 'gals', 'know', 'u', 'wat', 'u']"
3104,0,"['remind', 'hrs']"
3105,0,"['hoping', 'would', 'send', 'message', 'rent', 'due', 'dont', 'enough', 'reserves', 'completely', 'gone', 'loan', 'need', 'hoping', 'could', 'balance', 'lt', 'gt', 'way', 'could', 'get', 'till', 'mid', 'march', 'hope', 'pay', 'back']"
3106,0,"['hi', 'happy', 'new', 'year', 'dont', 'mean', 'intrude', 'pls', 'let', 'know', 'much', 'tuition', 'paid', 'last', 'semester', 'much', 'semester', 'thanks']"
3107,0,"['hello', 'hun', 'ru', 'way', 'im', 'good', 'dates', 'guy', 'met', 'walkabout', 'far', 'meet', 'soon', 'hows', 'everyone', 'else']"
3108,0,"['lol', 'gon', 'na', 'last', 'month', 'cashed', 'left', 'lt', 'gt', 'case', 'collecting', 'week', 'cause', 'announced', 'blog']"
3109,1,"['good', 'luck', 'draw', 'takes', 'place', '28th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', 'customer', 'services']"
3110,0,"['short', 'cute', 'good', 'person', 'dont', 'try', 'prove\\', '.....', 'gud', 'mrng']"
3111,0,"[""n't"", 'decided', 'yet', 'eh']"
3112,0,"['wat', 'time', 'liao', 'still', 'got']"
3113,0,"['yes', 'watching', 'footie', 'worried', ""'re"", 'going', 'blow', 'phil', 'neville']"
3114,0,"['wait', 'ì_', 'inside', 'da', 'car', 'park']"
3115,0,"['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']"
3116,0,"['free', 'call', 'pa']"
3117,0,"['r', 'u', 'saying', 'order', 'slippers', 'cos', 'pay', 'returning']"
3118,0,"['stop', 'knowing', 'well']"
3119,0,"['good', 'evening', 'roger']"
3120,0,"['small', 'problem', 'auction', 'punj', 'asking', 'tiwary']"
3121,1,"['free', 'entry', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', 'get', 'entry', 'std', 'txt', 'rate', 'c', ""'s"", 'apply', 'details', '18+']"
3122,0,"['telling', 'tell', 'one', 'treat', 'hi', 'hi', 'hi']"
3123,0,"['uncles', 'atlanta', 'wish', 'guys', 'great', 'semester']"
3124,1,"['1st', 'wk', 'free', 'gr8', 'tones', 'str8', 'u', 'wk', 'txt', 'nokia', 'classic', 'nokia', 'tones', 'hit', 'polys', 'nokia/150p', 'poly/200p', '16+']"
3125,0,"['u', 'coming', 'pick']"
3126,0,"['thats', 'cool', 'liked', 'photos', 'sexy']"
3127,0,"['would', 'u', 'fuckin', 'believe', 'didnt', 'know', 'thurs', 'pre', 'booked', 'cancelled', 'needs', 'b', 'sacked']"
3128,0,"['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']"
3129,0,"['ok', 'finish']"
3130,1,"['lookatme', 'thanks', 'purchase', 'video', 'clip', 'lookatme', ""'ve"", 'charged', '35p', 'think', 'better', 'send', 'video', 'mmsto']"
3131,0,"[""'ve"", 'barred', 'b', 'q', 'stores', 'life', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']"
3132,0,"['messages', 'food']"
3133,0,"['ok', 'going', 'sleep', 'hope', 'meet']"
3134,0,"['wat', 'makes', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']"
3135,0,"['let', 'know', 'details', 'fri', 'u', 'find', 'cos', ""'m"", 'tom', 'fri.', 'mentionned', 'chinese', 'thanks']"
3136,0,"[""'re"", 'right', 'think']"
3137,0,"['wat', 'r', 'u']"
3138,0,"['ur', 'lecture']"
3139,1,"['sexy', 'sexy', 'cum', 'text', 'im', 'wet', 'warm', 'ready', 'porn', 'u', 'fun', 'msg', 'free', 'recd', 'msgs', '150p', 'inc', 'vat', 'cancel', 'text', 'stop']"
3140,0,"['customer', 'place', 'call']"
3141,0,"['planned', 'yet', 'going', 'join', 'company', 'jan', 'only.don', 'know', 'happen']"
3142,0,"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano-']"
3143,0,"['haha', 'heard', 'text', ""'re"", 'around']"
3144,0,"['i.ll', 'get', 'tomorrow', 'send']"
3145,0,"['\\shit', 'babe', 'thasa', 'bit', 'messed', 'up.yeh', 'shudvetold', 'u', 'urgran', 'know', 'neway', 'illspeak', 'u2moro', 'wen', 'im', 'asleep']"
3146,0,"['oh', 'thats', 'late', 'well', 'good', 'night', 'give', 'u', 'call', 'tomorrow', 'iam', 'going', 'go', 'sleep', 'night', 'night']"
3147,0,"['\\cheers', 'u', 'tex', 'mecause', 'u', 'werebored', 'yeah', 'okden', 'hunny', 'r', 'uin', 'wk', 'sat', 'soundåõs', 'likeyour', 'havin', 'gr8fun', 'j', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx.\\']"
3148,0,"['sorry', 'meeting', ""'ll"", 'call', 'later']"
3149,0,"['yo', 'howz', 'u', 'girls', 'never', 'rang', 'india', 'l']"
3150,0,"['yeah', 'worse']"
3151,1,"['hard', 'live', 'chat', '60p/min', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'uk', ""'s"", 'biggest', 'live', 'service', 'vu', 'bcm1896wc1n3xx']"
3152,0,"['tagged', 'friends', 'seemed', 'count', 'friends']"
3153,1,"['heard', 'u4', 'call', 'rude', 'chat', 'private', 'line', 'cum', 'wan', '2c', 'pics', 'gettin', 'shagged', 'text', 'pix', '2end', 'send', 'stop', 'sam', 'xxx']"
3154,0,['ok']
3155,0,"['long', 'time', 'remember', 'today']"
3156,0,"['havent', 'shopping', 'lor', 'juz', 'arrive']"
3157,0,"['thank', 'u', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']"
3158,0,"['challenge', 'know']"
3159,0,"['much', 'ur', 'hdd', 'casing', 'cost']"
3160,0,"['mystery', 'solved', 'opened', 'email', ""'s"", 'sent', 'another', 'batch', ""n't"", 'sweetie']"
3161,0,"['ca', ""n't"", 'describe', 'lucky', ""'m"", 'actually', 'awake', 'noon']"
3162,1,"['2nd', 'time', 'tried', 'contact', 'u.', 'u', 'å£1450', 'prize', 'claim', 'call', 'b4', 'cs/stop', 'sms', '140ppm']"
3163,0,"['today', 'sorry', 'day.', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', ""'m"", 'basically', 'good']"
3164,0,"['cheers', 'card', 'time', 'year', 'already']"
3165,1,"['hot', 'live', 'fantasies', 'call', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'cr9', '5wb', 'k']"
3166,0,"['people', 'see', 'msgs', 'think', 'iam', 'addicted', 'msging', 'wrong', 'bcoz', ""don\\'t"", 'know', 'iam', 'addicted', 'sweet', 'friends', 'bslvyl']"
3167,0,"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']"
3168,0,"[""n't"", 'seen', 'facebook', 'huh', 'lol']"
3169,0,"['mah', 'b', ""'ll"", 'pick', 'tomorrow']"
3170,0,"['still', 'otside', 'le', 'u', 'come', '2morrow', 'maga']"
3171,0,"['u', 'still', 'plumbers', 'tape', 'wrench', 'could', 'borrow']"
3172,1,"['dear', 'voucher', 'holder', 'claim', 'weeks', 'offer', 'pc', 'please', 'go', 'http', '//www.e-tlp.co.uk/reward', 'ts', 'cs', 'apply']"
3173,0,"['vl', 'bcum', 'difficult']"
3174,1,"['ur', 'going', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'ofå£2000', 'cash', '18+only', 'opt', 'txt', 'x']"
3175,0,"['havent', 'still', 'waitin', 'usual', 'ìï', 'come', 'back', 'sch', 'oredi']"
3176,0,"['meeting', 'da', 'call']"
3177,0,"['k', 'k', 'watch', 'films']"
3178,0,"['cinema', 'plus', 'drink', 'appeal', 'tomo', 'fr', 'thriller', 'director', 'like', 'mac', '8.30']"
3179,0,"['size', 'elephant', 'tablets', 'u', 'shove', 'um', 'ur', 'ass']"
3180,0,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'ends', 'take', 'cr', 'da']"
3181,0,"['parents', 'kidz', 'friends', 'n', 'colleagues', 'screaming', 'surprise', 'waiting', 'sofa', '.....', 'naked']"
3182,0,"['dunno', 'juz', 'askin', 'cos', 'got', 'card', 'got', 'salon', 'called', 'hair', 'sense', 'tot', ""'s"", 'da', 'one', 'ì_', 'cut', 'ur', 'hair']"
3183,0,"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', ""n't"", 'wake', 'u']"
3184,0,"['maybe', 'woke', 'fucking', 'would', ""n't"", 'problem']"
3185,0,"['happy', 'birthday', '....', 'dear.with', 'lots', 'love.rakhesh', 'nri']"
3186,0,"['howz', 'persons', 'story']"
3187,1,"['2nd', 'time', 'tried', 'contact', 'u.', 'u', 'pound', 'prize', 'claim', 'easy', 'call', '10p', 'per', 'min', 'bt-national-rate']"
3188,0,"['x2', 'lt', 'gt', 'going', 'get']"
3189,0,"['hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', 'ur', 'heart', 'itåõs', 'least', 'unique', 'person', 'like', 'u', 'deserve', 'sleep', 'tight', 'morning']"
3190,1,"['ur', 'awarded', 'city', 'break', 'could', 'win', 'å£200', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', '88039.skilgme.tscs087147403231winawk', 'age16+å£1.50perwksub']"
3191,0,"['ur', 'paper', 'today', 'e', 'morn', 'aft']"
3192,0,"['lick', 'every', 'drop', 'ready', 'use', 'mouth', 'well']"
3193,0,"['expect', 'whenever', 'text', 'hope', 'goes', 'well', 'tomo']"
3194,0,"['great', 'p', 'diddy', 'neighbor', 'comes', 'toothpaste', 'every', 'morning']"
3195,0,"['av', 'new', 'number', 'wil', 'u', 'use', 'oneta']"
3196,0,"['poking', 'man', 'everyday', 'teach', 'canada', 'abi', 'saying', 'hi']"
3197,0,"['lor', 'change', 'suntec', 'wat', 'time', 'u', 'coming']"
3198,0,"['de.am', 'seeing', 'online', 'shop', 'asked']"
3199,0,"['curious', 'cuz', 'asked']"
3200,0,"['nice.nice.how', 'working']"
3201,0,"['okay', 'lor', 'wah', 'like', 'def', 'wont', 'let', 'us', 'go', 'haha', 'say', 'terms', 'conditions']"
3202,0,"['haha', 'yup', 'hopefully', 'lose', 'kg', 'mon', 'hip', 'hop', 'go', 'orchard', 'weigh']"
3203,0,"[""'s"", 'good', 'r', 'u', 'working']"
3204,0,"['oh', 'yes', ""'ve"", 'little', 'weather', ""'ve"", 'kind', 'coccooning', 'home']"
3205,0,"['home', 'also']"
3206,0,"['phone', 'weirdest', 'auto', 'correct']"
3207,0,"['oops', 'phone', 'died', ""n't"", 'even', 'know', 'yeah', 'like', 'better']"
3208,0,"['havent', 'mus', 'ask', 'u', '1st', 'wat', 'meet', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', 'u', 'wan', 'go', 'ask', 'da', 'ge', '1st', 'confirm', 'w', 'asap']"
3209,0,"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', 'minuts', 'latr', 'wid', 'cake', 'n', 'wife']"
3210,0,"['oh', 'yeahand', 'hav', 'great', 'time', 'newquay-send', 'postcard', 'look', 'girls', 'im', 'gone', 'u', 'know', '1im', 'talkin', 'bout', 'xx']"
3211,0,"['got', 'divorce', 'lol', 'she.s']"
3212,0,"[""'s"", 'ur', 'pin']"
3213,0,"['babe', 'got', 'enough', 'money', 'pick', 'bread', 'milk', ""'ll"", 'give', 'back', 'get', 'home']"
3214,0,"['want', 'snow', ""'s"", 'freezing', 'windy']"
3215,1,"['urgent', 'trying', 'contact', 'u.', 'todays', 'draw', 'shows', 'å£2000', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'y87', 'valid', '12hrs']"
3216,0,"['come', 'mahal', 'bus', 'stop', 'ltdecimal', 'gt']"
3217,0,"['know', 'week', ""'m"", 'going', 'tirunelvai', 'da']"
3218,0,"['baby', 'promise', 'treat', 'well', 'bet', 'take', 'good', 'care']"
3219,0,"['like', 'hotel', 'dusk', 'game', 'think', 'solve', 'puzzles', 'area', 'thing']"
3220,1,"['thanks', 'ringtone', 'order', 'reference', 'number', 'x29', 'mobile', 'charged', '4.50', 'tone', 'arrive', 'please', 'call', 'customer', 'services']"
3221,0,"['hi', 'love', 'goes', 'day', 'fuck', 'morning', 'woke', 'dropped', 'cell', 'way', 'stairs', 'seems', 'alright', 'phews', 'miss']"
3222,0,"['well', 'must', 'pain', 'catch']"
3223,0,"['sorry', 'da', 'thangam.it', ""'s"", 'mistake']"
3224,0,"['need', 'coz', 'never', 'go']"
3225,0,"['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', '....', 'send', 'tis', 'ur', 'friends', 'including', 'u', 'like', 'u', 'get', 'back', '1-u', 'r', 'poor', 'relation', '2-u', 'need', 'support', '3-u', 'r', 'frnd', 'many', '4-some1', 'luvs', 'u', '5+-', 'some1', 'praying', 'god', 'marry', 'u.', 'try', '....']"
3226,0,"['wife.how', 'knew', 'time', 'murder', 'exactly']"
3227,1,"['six', 'chances', 'win', 'cash', 'pounds', 'txt', 'csh11', 'send', 'cost', '150p/day', '6days', '16+', 'tsandcs', 'apply', 'reply', 'hl', 'info']"
3228,1,"['ur', 'cash-balance', 'currently', 'pounds', 'maximize', 'ur', 'cash-in', 'send', 'collect', '150p/msg', 'cc', 'po', 'box', '114/14', 'tcr/w1']"
3229,0,"['feel', 'like', 'dick', 'keep', 'sleeping', 'texts', 'facebook', 'messages', 'sup', 'town']"
3230,0,"['plm', 'come', 'da', 'way']"
3231,0,"['guess', 'wants', 'alone', 'time', 'could', 'show', 'watch']"
3232,0,"['height', 'recycling', 'read', 'twice-', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', 'good', 'morning', 'keep', 'smiling']"
3233,0,"['yup', 'ì_', 'comin']"
3234,0,"['yes', 'princess', 'toledo']"
3235,0,"['aight', 'text', ""'re"", 'back', 'mu', ""'ll"", 'swing', 'need', 'somebody', 'get', 'door']"
3236,0,"['ron', 'say', 'fri', 'leh', 'n', 'said', 'ding', 'tai', 'feng', 'cant', 'make', 'reservations', 'said', 'wait', 'lor']"
3237,0,"['good', 'swimsuit', 'allowed']"
3238,0,"['okay', 'soon', 'best']"
3239,0,"['cute', 'thought', 'friendship', '\\its', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', 'watever', 'u', 'shared', 'true\\', '....']"
3240,0,"['ok', ""'ve"", 'sent', 'u', 'da', 'latest', 'version', 'da', 'project']"
3241,0,"['good', 'morning', 'dear', '...........', 'great', 'amp', 'successful', 'day']"
3242,0,"['pls', 'accept', 'one', 'day', 'begging', 'change', 'number']"
3243,0,"['squeeeeeze', 'christmas', 'hug', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', 'u', 'get', 'u', 'r', 'cute', 'u', 'r', 'luvd', 'u', 'r', 'lucky', 'none', 'people', 'hate', 'u']"
3244,0,"['ok', 'anybody', 'asks', 'abt', 'u', 'tel', '-p']"
3245,0,"['funny', 'fact', 'nobody', 'teaches', 'volcanoes', 'erupt', 'tsunamis', 'arise', 'hurricanes', 'sway', 'aroundn', 'teaches', 'hw', 'choose', 'wife', 'natural', 'disasters', 'happens']"
3246,0,"['gon', 'na', 'ring', 'weekend', 'wot']"
3247,0,"['also', 'track', 'lighters', 'find']"
3248,0,"['sorry', 'ca', ""n't"", 'help']"
3249,0,"['babe', 'need', 'advice']"
3250,0,"['i‰û÷ll', 'leave', 'around', 'four', 'ok']"
3251,0,"['come', 'medical', 'college', '7pm', '......', 'forward', 'da']"
3252,0,"['k', 'k', 'good', 'going']"
3253,0,"['make', 'lasagna', 'vodka']"
3254,0,"['hi', 'kate', 'u', 'give', 'ring', 'asap', 'xxx']"
3255,0,"['people', 'tour', 'thought', 'sofa', 'thing', 'sent', 'curious', 'sugar']"
3256,0,"['told', 'going', 'got', 'drunk']"
3257,0,"['fucking', 'chickened', 'messaged', 'would', 'late', 'woould', 'buzz', ""n't"", 'hear', 'word']"
3258,1,"['congratulations', 'thanks', 'good', 'friend', 'u', 'å£2000', 'xmas', 'prize', 'claim', 'easy', 'call', '10p', 'per', 'minute', 'bt-national-rate']"
3259,0,"[""'m"", 'always', 'looking', 'excuse', 'city']"
3260,0,"['yup', ""'m"", 'still', 'coffee', 'wif', 'frens', 'fren', 'drove', ""'ll"", 'give', 'lift']"
3261,0,"['shore', 'takin', 'bus']"
3262,0,"['u', 'gon', 'na', 'get', 'deus', 'ex']"
3263,0,"['send', 'email', 'mind', 'lt', 'gt', 'times', 'per', 'night']"
3264,1,"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', 'free', 'minutes', 'mobile', 'free', 'texts', 'free', 'camcorder', 'reply', 'call']"
3265,0,"['tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']"
3266,0,"['ok', 'come', 'n', 'pick', 'u', 'engin']"
3267,0,"['never', 'wanted', 'tell', ""'m"", 'short', 'on-edge', 'late']"
3268,0,"['raviyog', 'peripherals', 'bhayandar', 'east']"
3269,0,"['k', 'actually', 'guys', 'meet', 'sunoco', 'howard', 'right', 'way']"
3270,1,"['new', 'voicemail', 'please', 'call']"
3271,0,"['moon', 'come', 'color', 'dreams', 'stars', 'make', 'musical', 'sms', 'give', 'warm', 'peaceful', 'sleep', 'good', 'night']"
3272,0,"['finished', 'eating', 'got', 'u', 'plate', 'leftovers', 'time']"
3273,0,"['thanx', 'lot']"
3274,0,"['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', ""'m"", 'starving', ""n't"", 'ask', 'cooked']"
3275,0,"['lol', 'right', 'diet', 'everyday', 'cheat', 'anyway', ""'m"", 'meant', 'fatty']"
3276,0,"['great', 'day', 'beautiful', 'one']"
3277,0,"['happened', 'interview']"
3278,0,"['solve', 'case', 'man', 'found', 'murdered', 'ltdecimal', 'gt', 'lt', 'gt', 'afternoon', '1his', 'wife', 'called', 'police', '2police', 'questioned', 'everyone', '3wife', 'siri', 'sleeping', 'murder', 'took', 'place', '4.cook', 'cooking', '5.gardener', 'picking', 'vegetables', '6.house-maid', 'went', 'post', 'office', '7.children', 'went', 'play', '8.neighbour', 'went', 'marriage', 'police', 'arrested', 'murderer', 'immediately', ""'s"", 'reply', 'reason', 'u', 'r', 'brilliant']"
3279,0,"['badrith', 'chennai', 'surely', 'pick', 'us', 'competition']"
3280,0,"['tot', ""'s"", 'group', 'mate', 'lucky', 'havent', 'reply', 'wat', 'time', 'ì_', 'need', 'leave']"
3281,0,"['hey', 'around', ""'ve"", 'got', 'enough', 'half', 'ten', 'owe']"
3282,0,"['hey', 'tmr', 'maybe', 'meet', 'yck']"
3283,0,"['alrite', 'sam', 'nic', 'checkin', 'ur', 'number-so', 't.b']"
3284,0,"['making', 'easy', 'pay', 'back', 'lt', 'gt', 'yrs', 'say', 'pay', 'back', 'earlier', 'get']"
3285,0,"['worry', ""'m"", 'sure', ""'ll"", 'get']"
3286,0,"['gas', 'station', 'like', 'block', 'away', 'house', ""'ll"", 'drive', 'right', 'since', 'armenia', 'ends', 'swann', 'take', 'howard']"
3287,1,"['someone', 'u', 'know', 'asked', 'dating', 'service', 'contact', 'cant', 'guess', 'call', 'revealed', 'pobox', 'ls15hb', '150p']"
3288,1,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'days']"
3289,0,"['tuition', 'hm', 'go', 'one', 'mind']"
3290,0,"[""'m"", 'smoking', 'people', 'use', '\\wylie', 'smokes', 'much\\', 'justify', 'ruining', 'shit']"
3291,0,"['dear', 'good', 'morning', 'feeling', 'dear']"
3292,0,"['little', 'meds', 'say', 'take', 'every', 'hours', ""'s"", 'pain', 'back', 'took', 'another', 'hope', ""n't"", 'die']"
3293,0,"['beautiful', 'tomorrow', 'never', 'comes', 'comes', ""'s"", 'already', 'today', 'hunt', 'beautiful', 'tomorrow', ""n't"", 'waste', 'wonderful', 'today', 'goodmorning']"
3294,0,"['dunno', 'lei', 'ì_', 'decide', 'lor', 'abt', 'leona', 'oops', 'tot', 'ben', 'going', 'n', 'msg']"
3295,0,"['hi', 'moved', 'in2', 'pub', 'would', 'great', 'c', 'u', 'u', 'cud', 'come']"
3296,1,"['todays', 'voda', 'numbers', 'ending', 'selected', 'receive', 'award', 'hava', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']"
3297,1,"['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs', '150p']"
3298,0,"['honeybee', 'said', ""'m"", 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'jokes', 'gm+gn+ge+gn']"
3299,0,"['ever', 'easier']"
3300,1,"['rct', 'thnq', 'adrian', 'u', 'text', 'rgds', 'vatian']"
3301,0,"['stop', 'calling', 'everyone', 'saying', 'might', 'cancer', 'throat', 'hurts', 'talk', 'ca', ""n't"", 'answering', 'everyones', 'calls', 'get', 'one', 'call', ""'m"", 'babysitting', 'monday']"
3302,0,"[""'ll"", 'tough', ""'ll""]"
3303,0,"['im', 'gonnamissu', 'much', 'would', 'say', 'il', 'send', 'u', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'merememberin', 'asthere', 'ofsi', 'breakin', 'contract', 'luv', 'yaxx']"
3304,0,"['ee', 'msg', 'na', 'poortiyagi', 'odalebeku', 'hanumanji', 'name', '1-hanuman', '2-bajarangabali', '3-maruti', '4-pavanaputra', '5-sankatmochan', '6-ramaduth', '7-mahaveer', 'ee', 'name', 'lt', 'gt', 'janarige', 'ivatte', 'kalisidare', 'next', 'saturday', 'olage', 'ondu', 'good', 'news', 'keluviri', 'maretare', 'inde', 'dodda', 'problum', 'nalli', 'siguviri', 'idu', 'matra', 'lt', 'gt', 'true', ""n't"", 'neglet']"
